clip_id,serve_x,serve_y,distance,label
0,1225.60400390625,664.77392578125,0.12495807931559126,IN
1,1225.5806884765625,664.5208129882812,0.12968137923249942,OUT
2,1225.7900390625,664.446044921875,0.11132278764211044,IN
3,1225.61572265625,664.65234375,0.015933241534899972,IN
4,1225.86376953125,664.2359619140625,0.11132278764211044,IN
